price,price_per_sqm,latitude,longitude,surface,rooms,heating_type,floor,rent,property_status,property_type,property form,freeFrom,sellerType,construction_year,building_type,distance_school,has_school_nearby,distance_park,has_park_nearby,distance_transport,has_transport_nearby,distance_supermarket,has_supermarket_nearby,distance_hospital,has_hospital_nearby,distance_restaurant,has_restaurant_nearby,distance_gym,has_gym_nearby,distance_mall,has_mall_nearby,accessibility_score,facility_count,accessibility_label,avg_room_size,year_built_category,city,Județ,county_sales_april_2025_log
40900.0,1023.0,47.6567387,23.5849881,40.0,2.0,centrală pe gaz,5.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,215.0,1,263.0,1,184.0,1,537.0,1,6.0,1,378.0,1,297.0,1,103.0,1,100.0,8.0,Excellent - Everything you need within walking distance,20.0,2010-2019,Baia Mare,maramures,6.171700597410915
168000.0,2471.0,45.80347889999999,24.1449997,68.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2022.0,bloc,126.0,1,0.0,0,103.0,1,456.0,1,135.0,1,595.0,1,173.0,1,345.0,1,100.0,7.0,Excellent - Everything you need within walking distance,34.0,post-2019,Sibiu,sibiu,6.4425401664681985
117000.0,1773.0,44.4498784,26.1245392,66.0,2.0,centrală pe gaz,5.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1997.0,bloc,424.0,1,164.0,1,100.0,1,88.0,1,207.0,1,846.0,0,826.0,1,102.0,1,100.0,7.0,Excellent - Everything you need within walking distance,33.0,1980-1999,Bucuresti,bucuresti,8.921457578947884
87000.0,2289.0,45.62853,25.4815818,38.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-07,agenție,2024.0,clădire de apartamente,8.0,1,399.0,1,345.0,1,321.0,1,-1.0,0,314.0,1,627.0,1,-1.0,0,97.0,6.0,Excellent - Everything you need within walking distance,19.0,post-2019,Cristian,sibiu,6.4425401664681985
72000.0,1043.0,46.5595674,26.9141576,69.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1985.0,bloc,535.0,1,79.0,1,210.0,1,342.0,1,259.0,1,387.0,1,389.0,1,262.0,1,97.0,8.0,Excellent - Everything you need within walking distance,34.5,1980-1999,Bacau,bacau,6.802394763324311
80800.0,1584.0,47.1410636,27.6025148,51.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1978.0,bloc,91.0,1,948.0,0,493.0,1,268.0,1,611.0,1,329.0,1,125.0,1,250.0,1,93.0,7.0,Excellent - Everything you need within walking distance,25.5,1960-1979,Larga,bacau,6.802394763324311
84104.0,1853.0,44.4081583,26.191115,45.39,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,22.695,post-2019,Bucuresti,bucuresti,8.921457578947884
52000.0,1300.0,46.9299616,26.3779793,40.0,2.0,centralizată,4.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2019.0,bloc,645.0,1,0.0,1,367.0,1,471.0,1,318.0,1,516.0,1,512.0,1,556.0,1,97.0,8.0,Excellent - Everything you need within walking distance,20.0,2010-2019,Piatra-Neamt,neamt,6.721425700790643
239000.0,3414.0,46.76624349999999,23.619693,70.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,473.0,1,167.0,1,173.0,1,351.0,1,643.0,1,233.0,1,48.0,1,752.0,1,100.0,8.0,Excellent - Everything you need within walking distance,35.0,2010-2019,Cluj-Napoca,cluj,7.881559917056899
109000.0,1493.0,45.80347889999999,24.1449997,73.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2009.0,bloc,126.0,1,0.0,0,103.0,1,456.0,1,135.0,1,595.0,1,173.0,1,345.0,1,100.0,7.0,Excellent - Everything you need within walking distance,36.5,2000-2009,Sibiu,sibiu,6.4425401664681985
17900.0,814.0,46.9299616,26.3779793,22.0,2.0,altul,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-16,agenție,1975.0,bloc,645.0,1,0.0,1,367.0,1,471.0,1,318.0,1,516.0,1,512.0,1,556.0,1,97.0,8.0,Excellent - Everything you need within walking distance,11.0,1960-1979,Piatra-Neamt,neamt,6.721425700790643
54000.0,1929.0,45.6666017,25.5776398,28.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-23,agenție,2019.0,clădire de apartamente,602.0,1,258.0,1,100.0,1,339.0,1,486.0,1,365.0,1,318.0,1,804.0,1,100.0,8.0,Excellent - Everything you need within walking distance,14.0,2010-2019,Brasov,brasov,7.700747794511798
55000.0,917.0,46.9299616,26.3779793,60.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,645.0,1,0.0,1,367.0,1,471.0,1,318.0,1,516.0,1,512.0,1,556.0,1,97.0,8.0,Excellent - Everything you need within walking distance,30.0,2010-2019,Piatra-Neamt,neamt,6.721425700790643
80000.0,1455.0,46.1738194,21.3135088,55.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,40.0,1,333.0,1,259.0,1,229.0,1,182.0,1,216.0,1,356.0,1,211.0,1,97.0,8.0,Excellent - Everything you need within walking distance,27.5,2010-2019,Arad,arad,7.147559271189454
156000.0,2108.0,46.744372,23.4847779,74.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință nouă,drept de coproprietate,2025-05-07,agenție,2019.0,bloc,64.0,1,259.0,1,46.0,1,29.0,1,35.0,1,81.0,1,240.0,1,645.0,1,100.0,8.0,Excellent - Everything you need within walking distance,37.0,2010-2019,Floresti,tulcea,6.003887067106539
105000.0,1329.0,47.737620627999995,26.6645281,79.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,166.0,1,87.0,1,99.0,1,150.0,1,21.0,1,182.0,1,274.0,1,56.0,1,100.0,8.0,Excellent - Everything you need within walking distance,39.5,2010-2019,Botosani,botosani,6.846943139585379
269900.0,2327.0,45.6784323,25.6053365,116.0,2.0,centralizată,6.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2020.0,bloc,748.0,1,163.0,1,136.0,1,99.0,1,641.0,1,896.0,0,540.0,1,332.0,1,100.0,7.0,Excellent - Everything you need within walking distance,58.0,post-2019,Liviu Rebreanu,bistrita nasaud,6.333279628139691
77000.0,1328.0,44.3670339,26.1394839,58.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2022.0,clădire de apartamente,307.0,1,318.0,1,343.0,1,443.0,1,382.0,1,354.0,1,446.0,1,830.0,1,97.0,8.0,Excellent - Everything you need within walking distance,29.0,post-2019,Bucuresti,bucuresti,8.921457578947884
88000.0,1517.0,44.1759147,28.6380974,58.0,2.0,centrală pe gaz,2.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,570.0,1,0.0,0,88.0,1,248.0,1,408.0,1,170.0,1,270.0,1,0.0,0,100.0,6.0,Excellent - Everything you need within walking distance,29.0,post-2019,Constanta,constanta,7.741533589281828
51900.0,1153.0,47.18006810000001,24.1704031,45.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-23,agenție,1980.0,clădire de apartamente,462.0,1,665.0,1,876.0,0,378.0,1,889.0,1,329.0,1,939.0,1,478.0,1,82.0,7.0,Very Good - Highly accessible location,22.5,1980-1999,Bistrita,bistrita nasaud,6.333279628139691
116500.0,1660.0,44.3942112,26.1198936,70.17,2.0,centralizată,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1985.0,bloc,273.0,1,169.0,1,85.0,1,54.0,1,672.0,1,249.0,1,48.0,1,215.0,1,100.0,8.0,Excellent - Everything you need within walking distance,35.085,1980-1999,Bucuresti,bucuresti,8.921457578947884
125000.0,2500.0,47.0394624,21.9308745,50.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2019.0,bloc,728.0,1,259.0,1,257.0,1,405.0,1,243.0,1,496.0,1,81.0,1,1186.0,1,97.0,8.0,Excellent - Everything you need within walking distance,25.0,2010-2019,Oradea,bihor,7.344719054149673
38000.0,1000.0,45.45277069999999,28.0213847,38.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1975.0,bloc,433.0,1,285.0,1,250.0,1,134.0,1,438.0,1,243.0,1,56.0,1,421.0,1,97.0,8.0,Excellent - Everything you need within walking distance,19.0,1960-1979,Galati,galati,7.01301578963963
76000.0,1462.0,47.061204,21.9346709,52.0,2.0,centralizată,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-04-23,privat,1972.0,bloc,346.0,1,382.0,1,303.0,1,269.0,1,185.0,1,93.0,1,266.0,1,234.0,1,97.0,8.0,Excellent - Everything you need within walking distance,26.0,1960-1979,Olosig,bihor,7.344719054149673
140000.0,1795.0,44.313901,23.7861099,78.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-25,agenție,2019.0,bloc,339.0,1,292.0,1,343.0,1,240.0,1,637.0,1,531.0,1,483.0,1,248.0,1,97.0,8.0,Excellent - Everything you need within walking distance,39.0,2010-2019,Craiova,dolj,7.347299700743164
199000.0,2892.0,44.4137521,26.1108024,68.8,2.0,centralizată,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-19,agenție,1977.0,clădire de apartamente,488.0,1,102.0,1,338.0,1,139.0,1,264.0,1,336.0,1,461.0,1,112.0,1,97.0,8.0,Excellent - Everything you need within walking distance,34.4,1960-1979,Bucuresti,bucuresti,8.921457578947884
92000.0,2486.0,44.3235481,28.6117855,37.0,2.0,centrală pe gaz,5.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,127.0,1,208.0,1,292.0,1,134.0,1,370.0,1,86.0,1,297.0,1,173.0,1,97.0,8.0,Excellent - Everything you need within walking distance,18.5,2010-2019,Constanta,constanta,7.741533589281828
105000.0,2838.0,46.7560382,23.5501097,37.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1980.0,bloc,222.0,1,129.0,1,262.0,1,202.0,1,297.0,1,216.0,1,204.0,1,649.0,1,97.0,8.0,Excellent - Everything you need within walking distance,18.5,1980-1999,Cluj-Napoca,cluj,7.881559917056899
65000.0,1806.0,46.744372,23.4847779,36.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-02-17,agenție,2019.0,clădire de apartamente,64.0,1,259.0,1,46.0,1,29.0,1,35.0,1,81.0,1,240.0,1,645.0,1,100.0,8.0,Excellent - Everything you need within walking distance,18.0,2010-2019,Floresti,tulcea,6.003887067106539
85000.0,1390.0,44.4882739,26.1834063,61.17,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2008.0,clădire de apartamente,523.0,1,60.0,1,19.0,1,112.0,1,58.0,1,51.0,1,882.0,1,139.0,1,100.0,8.0,Excellent - Everything you need within walking distance,30.585,2000-2009,Voluntari,ilfov,8.254788926148725
110000.0,1486.0,44.376067,26.1024332,74.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2014.0,bloc,863.0,1,380.0,1,343.0,1,526.0,1,1264.0,1,146.0,1,289.0,1,185.0,1,97.0,8.0,Excellent - Everything you need within walking distance,37.0,2010-2019,Bucuresti,bucuresti,8.921457578947884
82000.0,1344.0,44.3670339,26.1394839,61.0,2.0,centrală pe gaz,1.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2026.0,bloc,307.0,1,318.0,1,343.0,1,443.0,1,382.0,1,354.0,1,446.0,1,830.0,1,97.0,8.0,Excellent - Everything you need within walking distance,30.5,post-2019,Bucuresti,bucuresti,8.921457578947884
94999.0,2317.0,44.4396921,26.0316943,41.0,2.0,centralizată,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,1986.0,bloc,306.0,1,116.0,1,308.0,1,164.0,1,257.0,1,164.0,1,265.0,1,473.0,1,97.0,8.0,Excellent - Everything you need within walking distance,20.5,1980-1999,Bucuresti,bucuresti,8.921457578947884
110000.0,2157.0,44.4126645,26.1538439,51.0,2.0,centralizată,6.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,1983.0,bloc,472.0,1,183.0,1,237.0,1,270.0,1,1401.0,1,528.0,1,154.0,1,196.0,1,97.0,8.0,Excellent - Everything you need within walking distance,25.5,1980-1999,Bucuresti,bucuresti,8.921457578947884
81000.0,1884.0,47.6818789,23.5126959,43.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2022.0,bloc,1388.0,0,1299.0,0,1462.0,0,1615.0,0,-1.0,0,1504.0,0,-1.0,0,-1.0,0,26.26,0.0,Isolated - Very limited access to amenities,21.5,post-2019,Valea Borcutului,bistrita nasaud,6.333279628139691
54760.0,1190.0,44.4354305,26.0171063,46.0,2.0,centrală pe gaz,7.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,dezvoltator,2024.0,bloc,211.0,1,167.0,1,199.0,1,296.0,1,157.0,1,383.0,1,248.0,1,313.0,1,100.0,8.0,Excellent - Everything you need within walking distance,23.0,post-2019,Bucuresti,bucuresti,8.921457578947884
95000.0,1188.0,47.737620627999995,25.9138306,80.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-07,agenție,2012.0,clădire de apartamente,240.0,1,201.0,1,357.0,1,0.0,1,141.0,1,135.0,1,451.0,1,186.0,1,97.0,8.0,Excellent - Everything you need within walking distance,40.0,2010-2019,Radauti,suceava,7.351799869057777
87000.0,1338.0,44.3670339,26.1394839,65.0,2.0,centrală pe gaz,3.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,307.0,1,318.0,1,343.0,1,443.0,1,382.0,1,354.0,1,446.0,1,830.0,1,97.0,8.0,Excellent - Everything you need within walking distance,32.5,post-2019,Bucuresti,bucuresti,8.921457578947884
245000.0,2579.0,44.4937263,26.076048,95.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,privat,2021.0,bloc,147.0,1,314.0,1,218.0,1,691.0,1,402.0,1,296.0,1,179.0,1,513.0,1,97.0,8.0,Excellent - Everything you need within walking distance,47.5,post-2019,Bucuresti,bucuresti,8.921457578947884
57500.0,1513.0,44.4249069,26.1634829,38.0,2.0,centralizată,10.0,450,de renovat,locuință utilizată,drept de proprietate,2025-05-21,privat,1976.0,bloc,445.0,1,290.0,1,28.0,1,193.0,1,871.0,1,684.0,1,183.0,1,184.0,1,100.0,8.0,Excellent - Everything you need within walking distance,19.0,1960-1979,Bucuresti,bucuresti,8.921457578947884
165000.0,2946.0,45.7533725,21.2283064,56.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,1970.0,bloc,232.0,1,50.0,1,326.0,1,297.0,1,290.0,1,87.0,1,88.0,1,270.0,1,97.0,8.0,Excellent - Everything you need within walking distance,28.0,1960-1979,Timisoara,timis,7.8928255262511176
152000.0,3255.0,46.78127,23.6126954,46.7,2.0,centrală pe gaz,6.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-08,agenție,2006.0,clădire de apartamente,496.0,1,408.0,1,91.0,1,170.0,1,226.0,1,339.0,1,248.0,1,268.0,1,100.0,8.0,Excellent - Everything you need within walking distance,23.35,2000-2009,Cluj-Napoca,cluj,7.881559917056899
83646.0,1853.0,44.4081583,26.191115,45.14,2.0,centrală pe gaz,5.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,22.57,post-2019,Bucuresti,bucuresti,8.921457578947884
114600.0,2203.0,45.7746101,21.2324408,52.02,2.0,centralizată,1.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2026.0,bloc,152.0,1,387.0,1,238.0,1,468.0,1,769.0,1,136.0,1,384.0,1,336.0,1,97.0,8.0,Excellent - Everything you need within walking distance,26.01,post-2019,Timisoara,timis,7.8928255262511176
160000.0,2051.0,44.4032867,26.1424861,78.0,2.0,centrală pe gaz,6.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-06-15,privat,2019.0,bloc,511.0,1,574.0,1,61.0,1,589.0,1,1330.0,1,456.0,1,552.0,1,513.0,1,100.0,8.0,Excellent - Everything you need within walking distance,39.0,2010-2019,Bucuresti,bucuresti,8.921457578947884
115000.0,2738.0,44.1756714,28.6176126,42.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-25,privat,2017.0,bloc,526.0,1,228.0,1,229.0,1,327.0,1,435.0,1,327.0,1,406.0,1,150.0,1,97.0,8.0,Excellent - Everything you need within walking distance,21.0,2010-2019,Constanta,constanta,7.741533589281828
118000.0,1966.0,47.176042,27.5490648,60.03,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,1984.0,bloc,401.0,1,143.0,1,199.0,1,232.0,1,891.0,1,721.0,1,466.0,1,200.0,1,100.0,8.0,Excellent - Everything you need within walking distance,30.015,1980-1999,Iasi,iasi,7.8009820712577405
97500.0,1016.0,44.4105088,26.0643,96.0,2.0,centrală pe gaz,8.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,1987.0,bloc,415.0,1,341.0,1,333.0,1,40.0,1,785.0,1,341.0,1,312.0,1,392.0,1,97.0,8.0,Excellent - Everything you need within walking distance,48.0,1980-1999,Bucuresti,bucuresti,8.921457578947884
109000.0,1982.0,45.7673975,24.1957933,55.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-20,agenție,2014.0,clădire de apartamente,33.0,1,998.0,0,354.0,1,35.0,1,935.0,1,239.0,1,1016.0,0,1277.0,1,97.0,6.0,Excellent - Everything you need within walking distance,27.5,2010-2019,Selimbar,sibiu,6.4425401664681985
155000.0,2835.0,44.3962362,26.0566495,54.67,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,clădire de apartamente,696.0,1,558.0,1,180.0,1,587.0,1,662.0,1,785.0,1,345.0,1,650.0,1,100.0,8.0,Excellent - Everything you need within walking distance,27.335,2010-2019,Bucuresti,bucuresti,8.921457578947884
198000.0,2200.0,44.4498784,26.1245392,90.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2024.0,clădire de apartamente,424.0,1,164.0,1,100.0,1,88.0,1,207.0,1,846.0,0,826.0,1,102.0,1,100.0,7.0,Excellent - Everything you need within walking distance,45.0,post-2019,Bucuresti,bucuresti,8.921457578947884
475000.0,4921.459999999994,44.4751797,26.0813026,78.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2021.0,bloc,692.0,1,287.0,1,563.0,0,865.0,1,702.0,1,292.0,1,532.0,1,1206.0,1,93.0,7.0,Excellent - Everything you need within walking distance,39.0,post-2019,Bucuresti,bucuresti,8.921457578947884
75075.0,1472.0,44.3670339,26.1394839,51.0,2.0,centrală pe gaz,2.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,307.0,1,318.0,1,343.0,1,443.0,1,382.0,1,354.0,1,446.0,1,830.0,1,97.0,8.0,Excellent - Everything you need within walking distance,25.5,post-2019,Bucuresti,bucuresti,8.921457578947884
256120.0,3370.0,46.7619348,23.601687,76.0,2.0,centrală pe gaz,2.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,422.0,1,344.0,1,255.0,1,660.0,1,319.0,1,300.0,1,291.0,1,788.0,1,97.0,8.0,Excellent - Everything you need within walking distance,38.0,post-2019,Cluj-Napoca,cluj,7.881559917056899
139900.0,1817.0,45.7105028,25.6350595,77.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2022.0,clădire de apartamente,321.0,1,126.0,1,46.0,1,54.0,1,64.0,1,14.0,1,423.0,1,-1.0,0,100.0,7.0,Excellent - Everything you need within walking distance,38.5,post-2019,Sanpetru,brasov,7.700747794511798
107000.0,2098.0,44.1952308,28.6254549,51.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1997.0,bloc,426.0,1,178.0,1,137.0,1,96.0,1,352.0,1,96.0,1,206.0,1,396.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.5,1980-1999,Constanta,constanta,7.741533589281828
95000.0,1527.0,44.1756714,28.6176126,62.22,2.0,centrală pe gaz,9.0,450,de renovat,locuință utilizată,drept de proprietate,2025-05-21,agenție,1969.0,bloc,526.0,1,228.0,1,229.0,1,327.0,1,435.0,1,327.0,1,406.0,1,150.0,1,97.0,8.0,Excellent - Everything you need within walking distance,31.11,1960-1979,Constanta,constanta,7.741533589281828
71493.0,1853.0,44.4081583,26.191115,38.58,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,19.29,post-2019,Bucuresti,bucuresti,8.921457578947884
145000.0,1667.0,44.1896831,28.6371618,87.0,2.0,centrală pe gaz,7.0,450,de renovat,locuință utilizată,drept de proprietate,2025-05-02,agenție,1978.0,bloc,93.0,1,318.0,1,194.0,1,301.0,1,304.0,1,284.0,1,113.0,1,78.0,1,100.0,8.0,Excellent - Everything you need within walking distance,43.5,1960-1979,Constanta,constanta,7.741533589281828
335000.0,4467.0,46.7529073,23.598357,75.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2018.0,bloc,782.0,1,881.0,0,258.0,1,169.0,1,574.0,1,357.0,1,301.0,1,529.0,1,97.0,7.0,Excellent - Everything you need within walking distance,37.5,2010-2019,Cluj-Napoca,cluj,7.881559917056899
79900.0,1567.0,44.4133907,26.1637749,51.0,2.0,centrală pe gaz,6.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,234.0,1,193.0,1,14.0,1,132.0,1,227.0,1,107.0,1,335.0,1,295.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.5,2010-2019,Bucuresti,bucuresti,8.921457578947884
250000.0,4817.0,44.4932726,26.1729137,51.9,2.0,centrală pe gaz,6.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2019.0,bloc,24.0,1,516.0,1,46.0,1,484.0,1,581.0,1,92.0,1,682.0,1,602.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.95,2010-2019,Voluntari,ilfov,8.254788926148725
66405.0,1383.0,44.3670339,26.1394839,48.0,2.0,centrală pe gaz,5.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,307.0,1,318.0,1,343.0,1,443.0,1,382.0,1,354.0,1,446.0,1,830.0,1,97.0,8.0,Excellent - Everything you need within walking distance,24.0,post-2019,Bucuresti,bucuresti,8.921457578947884
160000.0,2462.0,46.7526905,23.5561137,65.0,2.0,centrală pe gaz,9.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1990.0,clădire de apartamente,107.0,1,353.0,1,193.0,1,143.0,1,270.0,1,385.0,1,369.0,1,323.0,1,100.0,8.0,Excellent - Everything you need within walking distance,32.5,1980-1999,Cluj-Napoca,cluj,7.881559917056899
163000.0,1522.0,44.4169427,26.1983442,107.11,2.0,altul,2.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2023.0,bloc,1061.0,0,623.0,1,1115.0,0,261.0,1,687.0,1,1474.0,0,334.0,1,1087.0,1,71.0,5.0,Good - Well connected to amenities,53.555,post-2019,Gura Calitei,vrancea,6.570882962339584
112900.0,1328.0,47.1896273,23.0603998,85.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,178.0,1,435.0,1,212.0,1,137.0,1,234.0,1,100.0,1,171.0,1,369.0,1,97.0,8.0,Excellent - Everything you need within walking distance,42.5,2010-2019,Zalau,salaj,5.932245187448011
61000.0,1386.0,45.1716165,28.6380974,44.0,2.0,centralizată,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2019.0,bloc,138.0,1,373.0,1,452.0,1,311.0,1,322.0,1,354.0,1,561.0,1,6.0,1,93.0,8.0,Excellent - Everything you need within walking distance,22.0,2010-2019,Tulcea,tulcea,6.003887067106539
259000.0,3056.0,44.4932726,26.1729137,84.75,2.0,centrală pe gaz,7.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-06-12,privat,2021.0,bloc,24.0,1,516.0,1,46.0,1,484.0,1,581.0,1,92.0,1,682.0,1,602.0,1,100.0,8.0,Excellent - Everything you need within walking distance,42.375,post-2019,Voluntari,ilfov,8.254788926148725
54000.0,1800.0,44.85399779999999,24.8769414,30.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,348.0,1,261.0,1,47.0,1,102.0,1,84.0,1,243.0,1,114.0,1,218.0,1,100.0,8.0,Excellent - Everything you need within walking distance,15.0,2010-2019,Pitesti,arges,6.580639137284949
137900.0,1724.0,44.3845059,26.1045161,80.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1974.0,bloc,559.0,1,280.0,1,432.0,1,218.0,1,488.0,1,476.0,1,224.0,1,222.0,1,93.0,8.0,Excellent - Everything you need within walking distance,40.0,1960-1979,Bucuresti,bucuresti,8.921457578947884
230000.0,1840.0,46.7784632,23.5786412,125.0,2.0,centralizată,0.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2019.0,bloc,549.0,1,271.0,1,129.0,1,678.0,1,351.0,1,690.0,1,370.0,1,1036.0,1,100.0,8.0,Excellent - Everything you need within walking distance,62.5,2010-2019,Cluj-Napoca,cluj,7.881559917056899
55350.0,1350.0,45.6696594,24.2626411,41.0,2.0,centralizată,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2024.0,bloc,243.0,1,302.0,1,321.0,1,189.0,1,612.0,1,201.0,1,516.0,1,1233.0,1,97.0,8.0,Excellent - Everything you need within walking distance,20.5,post-2019,Talmaciu,sibiu,6.4425401664681985
